Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
john-coltrane-my-favorite-things,John Coltrane - My Favorite Things,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, All Media, Atlantic, Atlantic Recording Corporation, Atlantic Studios, Chappell, Cohearent Audio, Deluxe Edition, Gershwin Pub., Hard Bop, Jazz, Lee Friedlander, LP, Modal, Mono, New World, Optimal Media GmbH, Reissue, Remastered, Rhino Entertainment Company, Stereo, Vinyl, Warner Music Group, Williamson",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273268f559dbc4714939d575d8c,1,John Coltrane - My Favorite Things,FALSE,John Coltrane - My Favorite Things | Village Record Club,John Coltrane - My Favorite Things is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-coltrane-giant-steps,John Coltrane - Giant Steps,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Atlantic, Atlantic Recording Corporation, Atlantic Studios, Hard Bop, Jazz, Jowcol, LP, Optimal Media GmbH, Reissue, Stereo, Vinyl, WEA International Inc.",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273073aecd10185e5a5fd88eb90,1,John Coltrane - Giant Steps,FALSE,John Coltrane - Giant Steps | Village Record Club,John Coltrane - Giant Steps is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-coltrane-coltrane,John Coltrane - Coltrane,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Abbey Record Manufacturing Co., Album, GEM Albums, Hackensack, Hard Bop, Inc., Jazz, LP, Mono, New Jersey, Prestige, Prestige Music, Prestige Records Inc., Van Gelder Studio, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273b933190768f4cdfa4f487aaa,1,John Coltrane - Coltrane,FALSE,John Coltrane - Coltrane | Village Record Club,John Coltrane - Coltrane is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-coltrane-both-directions-at-once-the-lost-album,John Coltrane - Both Directions At Once: The Lost Album,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Deluxe Edition, Englewood Cliffs, Impulse!, Inc., Jazz, LP, Mono, New Jersey, Post Bop, UMe, UMG Commercial Services, UMG Recordings, Universal Mastering Studios, Van Gelder Studio, Verve Label Group, Verve Records, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b27342466b8003e6be67d839762a,1,John Coltrane - Both Directions At Once: The Lost Album,FALSE,John Coltrane - Both Directions At Once: The Lost Album | Village Record Club,John Coltrane - Both Directions At Once: The Lost Album is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-coltrane-blue-train,John Coltrane - Blue Train,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Blue Note, De Agostini Deutschland GmbH, De Agostini UK Ltd, DeAgostini, Hard Bop, Jazz, Jazz At 33⅓ rpm, LP, MPO, Reissue, Stereo, The Blue Note Label Group, Universal Music Group International, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b27301ffa1c7915624b95b9065e0,1,John Coltrane - Blue Train,FALSE,John Coltrane - Blue Train | Village Record Club,John Coltrane - Blue Train is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-coltrane-a-love-supreme-live-in-seattle,John Coltrane - A Love Supreme: Live In Seattle,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Avant-garde Jazz, East Iris Studios, Free Jazz, Impulse!, Inc., Intro, Jazz, Jowcol Music, LP, Modal, Optimal Media GmbH, Seattle, Stereo, The Penthouse, UMe, UMG Commercial Services, UMG Recordings, Verve Label Group, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273ab152bc5ac7e515235771075,1,John Coltrane - A Love Supreme: Live In Seattle,FALSE,John Coltrane - A Love Supreme: Live In Seattle | Village Record Club,John Coltrane - A Love Supreme: Live In Seattle is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-carroll-kirby-dance-ancestral,John Carroll Kirby - Dance Ancestral,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Balearic, Electronic, Jazz, LP, Stones Throw Records, Stones Throw Studios, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b27350239ff8bd7fede5d77215cf,1,John Carroll Kirby - Dance Ancestral,FALSE,John Carroll Kirby - Dance Ancestral | Village Record Club,John Carroll Kirby - Dance Ancestral is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-carroll-kirby-blowout,John Carroll Kirby - Blowout,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Boogie, Contemporary Jazz, Disco, Elysian Masters, Funk / Soul, Jazz, Jazz-Funk, LP, Nu-Disco, Soul-Jazz, Stones Throw Records, Stones Throw Studios, Vinyl, W Ave 34 Studios",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b27301ad1940148371afd3cad1ac,1,John Carroll Kirby - Blowout,FALSE,John Carroll Kirby - Blowout | Village Record Club,John Carroll Kirby - Blowout is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-carpenter-cody-carpenter-and-daniel-davies-halloween-kills-original-motion-picture-soundtrack,"John Carpenter, Cody Carpenter And Daniel Davies - Halloween Kills (Original Motion Picture Soundtrack)",,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Electronic, Four Ages, GZ Media, Inc., Jack-O-Lantern Music, John Carpenter Music, LP, Ludrium, Rodeo Suplex, Rodeo Suplex Music, Sacred Bones Records, Score, Stage & Screen, Synthwave, Universal Studios, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273eaadb6d9d5e8de48f769e9d9,1,"John Carpenter, Cody Carpenter And Daniel Davies - Halloween Kills (Original Motion Picture Soundtrack)",FALSE,"John Carpenter, Cody Carpenter And Daniel Davies - Halloween Kills (Original Motion Picture Soundtrack) | Village Record Club","John Carpenter, Cody Carpenter And Daniel Davies - Halloween Kills (Original Motion Picture Soundtrack) is available to add to your wishlist.",,,,,,,,,,,,,,,lb,,,,,active
trent-reznor-atticus-ross-john-carpenter-john-carpenter-s-halloween,Trent Reznor & Atticus Ross / John Carpenter - John Carpenter’s Halloween,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"12"", 45 RPM, Dark Ambient, Electronic, Golden Mastering, GZ Media, Limited Edition, Mispress, Rock, Sacred Bones Records, Single, Stage & Screen, The Null Corporation, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273b08b724b35455ddf8e385546,1,Trent Reznor & Atticus Ross / John Carpenter - John Carpenter’s Halloween,FALSE,Trent Reznor & Atticus Ross / John Carpenter - John Carpenter’s Halloween | Village Record Club,Trent Reznor & Atticus Ross / John Carpenter - John Carpenter’s Halloween is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-cale-words-for-the-dying,John Cale - Words For The Dying,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Classical, Contemporary, LP, Modern, Opal Records, Pop, Precision Lacquer, Specialty Records Corporation, Strongroom, The Living Room, Vinyl, Warner Bros. Records, Warner Bros. Records Inc., Wilderness Studio, Гостелерадио СССР",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b2736157a9b827b151ace66ada09,1,John Cale - Words For The Dying,FALSE,John Cale - Words For The Dying | Village Record Club,John Cale - Words For The Dying is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-cale-vintage-violence,John Cale - Vintage Violence,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Art Rock, Columbia, LP, Rock, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273fd9dc3ae7a8e0cab21ea0777,1,John Cale - Vintage Violence,FALSE,John Cale - Vintage Violence | Village Record Club,John Cale - Vintage Violence is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-cale-the-academy-in-peril,John Cale - The Academy In Peril,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Air Studios, Album, Art Rock, Classical, Contemporary, Garnant Music, LP, Neo-Classical, Reprise Records, Rock, St Giles' Cripplegate, The Manor, Vinyl, Warner Bros. Records, Warner Bros. Records Inc.",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273d67990dacd8734108e577197,1,John Cale - The Academy In Peril,FALSE,John Cale - The Academy In Peril | Village Record Club,John Cale - The Academy In Peril is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-cale-shifty-adventures-in-nookie-wood,John Cale - Shifty Adventures In Nookie Wood,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, ARM Studio, Domino Recording Co. Ltd., Double Six, Electric Drone, Electric Mastering, Electronic, Los Angeles, LP, Mondo Studio, Optimal Media GmbH, Pop, Rock, Vinyl, Vocal",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b2733f2d1a19e8fa2e1532e6a1a0,1,John Cale - Shifty Adventures In Nookie Wood,FALSE,John Cale - Shifty Adventures In Nookie Wood | Village Record Club,John Cale - Shifty Adventures In Nookie Wood is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-cale-poptical-illusion,John Cale - Poptical Illusion,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, ARM Studio, Art Rock, Domino Recording Co. Ltd., Double Six, Electric Drone, Inc., John Cale Music, LP, Optimal Media GmbH, Rock, SEEN, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273f3a47a03a44b4d16d2a432d8,1,John Cale - Poptical Illusion,FALSE,John Cale - Poptical Illusion | Village Record Club,John Cale - Poptical Illusion is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-cale-music-for-a-new-society,John Cale - Music For A New Society,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Ariola Eurodisc GmbH, Ariola Group Of Companies, Art Rock, Island Records, LP, Mohndruck Graphische Betriebe GmbH, New Wave, Rock, Skyline Studios, Sonopress, Vinyl, ZE Records",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b27322043b204d7580864cb79b24,1,John Cale - Music For A New Society,FALSE,John Cale - Music For A New Society | Village Record Club,John Cale - Music For A New Society is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-cale-m-fans,John Cale - M:FANS,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, ARM Studio, Art Rock, Domino Recording Co. Ltd., Double Six, LP, Optimal Media GmbH, Rock, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b27322043b204d7580864cb79b24,1,John Cale - M:FANS,FALSE,John Cale - M:FANS | Village Record Club,John Cale - M:FANS is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-cale-john-cale-comes-alive,John Cale - John Cale Comes Alive,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Alternative Rock, Ariola Eurodisc GmbH, Ariola Group Of Companies, Art Rock, Island Mobile, Island Records, London, LP, Mohndruck Graphische Betriebe GmbH, Rock, Sonopress, The Lyceum, Vinyl, ZE Records",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b27336f87f70bd74db7f54652179,1,John Cale - John Cale Comes Alive,FALSE,John Cale - John Cale Comes Alive | Village Record Club,John Cale - John Cale Comes Alive is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-and-yoko-wedding-album,John And Yoko - Wedding Album,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Apple Records, Avantgarde, Box Set, Capitol Records Pressing Plant, Delta Press Inc., Inc., LP, Rock, Scranton, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273c04b7dad684b498394072f40,1,John And Yoko - Wedding Album,FALSE,John And Yoko - Wedding Album | Village Record Club,John And Yoko - Wedding Album is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
john-and-beverley-martyn-stormbringer,John And Beverley Martyn - Stormbringer!,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, E.J. Day Group, Folk Rock, Island Records, Island Records Ltd., LP, Philips Records Ltd., Rock, Vinyl, Warlock Music, Witchseason Productions Ltd.",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273d56b1414df6ce00c4a723be6,1,John And Beverley Martyn - Stormbringer!,FALSE,John And Beverley Martyn - Stormbringer! | Village Record Club,John And Beverley Martyn - Stormbringer! is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
joey-bada-b4-da,Joey Bada$$ - B4.DA.$$,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Another Showoff Basement, Boom Bap, Cinematic Music Group, Conscious, Hip Hop, Jazzy Hip-Hop, LLC, LP, MPO, Noiseland Industries, Pro Era, RED, SST Brüggemann GmbH, The Brewery, The Engine Room, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273c89991543fdf82ca7374bd7b,1,Joey Bada$$ - B4.DA.$$,FALSE,Joey Bada$$ - B4.DA.$$ | Village Record Club,Joey Bada$$ - B4.DA.$$ is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
joey-bada-2000,Joey Bada$$ - 2000,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Cinematic Music Group, Columbia, Columbia Records, Hip Hop, LP, Nashville Record Productions, Pro Era, Sony Music Entertainment, Stereo, United Record Pressing, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273aacc3ddf3bfa01f4bd44cacc,1,Joey Bada$$ - 2000,FALSE,Joey Bada$$ - 2000 | Village Record Club,Joey Bada$$ - 2000 is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
joel-ross-3-kingmaker,Joel Ross - Kingmaker,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Blue Note, Blue Note Records, Cohearent Audio, Contemporary Jazz, GZ Media, Inc., Jazz, LP, Stereo, UMG Recordings, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273cef34751cc421fe062f8c200,1,Joel Ross (3) - Kingmaker,FALSE,Joel Ross (3) - Kingmaker | Village Record Club,Joel Ross (3) - Kingmaker is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
joe-strummer-assembly,Joe Strummer - Assembly,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"& Country, Alternative Rock, BMG Rights Management, BMG Rights Management (UK) Limited, BMG Rights Management (US) LLC, Bucks Music Group Ltd., Casbah Productions Ltd., Compilation, Dark Horse Records, Folk, Folk Rock, Kobalt Music, Kobalt Music Publishing Ltd., Latin, Limited Edition, LP, Molique Music, Punk, Record Technology Incorporated, Remastered, Rock, Sony Music Entertainment UK Limited, Sony/ATV Music Publishing LLC, Universal Music Publishing, Universal Music Publishing Group, Vinyl, Warner/Chappell Music, World",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b27346bb38f6d5e788ab65f08a7c,1,Joe Strummer - Assembly,FALSE,Joe Strummer - Assembly | Village Record Club,Joe Strummer - Assembly is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
joe-strummer-joe-strummer-001,Joe Strummer - Joe Strummer 001,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"& Country, 12"", Alternative Rock, American Recordings, Ark 21 Records, Artist Network, B-A-D Music, Blackwell Fuller Music Publishing LLC, Blue Mountain Music Ltd., BMG VM Music Ltd., Box Set, Casbah Productions Ltd., CBS Records (UK) Ltd, Comedy Partners, Compilation, Copyright Control, Deconstruction Songs Ltd., EMI Music Publishing Ltd., EMI Records Ltd., EMI Unart Catalog Inc., Fifty-Six Hope Road Music Ltd., Folk, Hellcat Records, Ignition Records, Imagem Music, Inc., Irish Town Songs, JR Distribution Music Co, Kobalt Songs Music Publishing, Latin, Lil Bert Music, Limited Edition, LLC., LP, MCA Inc., MCA Records, Metropolis Mastering, Oddball Productions, Pub Rock, Punk, Revolution Studios Distribution Company, Rock, Rock & Roll, Rock Music Co. Ltd., Rockabilly, Single, Single Sided, Smash Corporation Ltd., Sony BMG Music Entertainment (UK) Ltd., Sony/ATV Harmony, Sony/ATV Music Publishing LLC, Sony/ATV Songs LLC, The 101'ers, Universal Music Enterprises, Universal Music Publishing MGB Ltd., Universal/MCA Music Ltd., Villealfa Filmproductions, Vinyl, Virgin Records America, Wixen Music UK Ltd., World",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b2739e890d044403aa1cbb92f02f,1,Joe Strummer - Joe Strummer 001,FALSE,Joe Strummer - Joe Strummer 001 | Village Record Club,Joe Strummer - Joe Strummer 001 is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
joe-goddard-harmonics,Joe Goddard - Harmonics,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Breck's Farmhouse, Domino, Domino Recording Co. Ltd., Electronic, House, Limited Edition, LP, Metropolis Mastering, Nu-Disco, Optimal Media GmbH, RAE Studios, Synth-pop, UK, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b2736e1fc96af75829736a662cb1,1,Joe Goddard - Harmonics,FALSE,Joe Goddard - Harmonics | Village Record Club,Joe Goddard - Harmonics is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
joe-bataan-call-my-name,Joe Bataan - Call My Name,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"12"", Common Folk, Disco, Funk, Funk / Soul, Latin, Rock, Tisoy, Vampi Soul, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273b1fba016fae09adf23418479,1,Joe Bataan - Call My Name,FALSE,Joe Bataan - Call My Name | Village Record Club,Joe Bataan - Call My Name is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
jodi-14-blue-heron,Jodi (14) - Blue Heron,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Deluxe Edition, Limited Edition, LP, Pop, Smashed Plastic Record Pressing, Sooper Records, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273d0ef20e2bf8a2139ffc470f5,1,Jodi (14) - Blue Heron,FALSE,Jodi (14) - Blue Heron | Village Record Club,Jodi (14) - Blue Heron is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
jobriath-jobriath-a-d-a-rock-n-roll-fairy-tale-popstar-the-lost-musical,Jobriath - Jobriath A.D. - A Rock 'N' Roll Fairy Tale + Popstar: The Lost Musical,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"DVD, Factory 25, Glam, Limited Edition, LP, Musical, NTSC, Rock, Stage & Screen, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b2736fda96b0954b958ee44c8efc,1,Jobriath - Jobriath A.D. - A Rock 'N' Roll Fairy Tale + Popstar: The Lost Musical,FALSE,Jobriath - Jobriath A.D. - A Rock 'N' Roll Fairy Tale + Popstar: The Lost Musical | Village Record Club,Jobriath - Jobriath A.D. - A Rock 'N' Roll Fairy Tale + Popstar: The Lost Musical is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
joanna-newsom-ys,Joanna Newsom - Ys,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"& Country, Abbey Road Studios, Acoustic, Album, Avantgarde, Classical, Drag City, Drag City Inc., Drag City Records, Entourage Studios, Folk, LP, Record Technology Incorporated, Rock, Sear Sound, The Village Recorder, Vinyl, World",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273393f3229a52fc06e2033e7e1,1,Joanna Newsom - Ys,FALSE,Joanna Newsom - Ys | Village Record Club,Joanna Newsom - Ys is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
joanna-newsom-have-one-on-me,Joanna Newsom - Have One On Me,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"& Country, Abbey Road Studios, Acoustic, Album, Box Set, Drag City, Drag City Inc., Fantasy Studios, Folk, Folk Rock, Joanna Newsom, King Sound Studios, LP, Magnet Studio, Radiostar Studios, Record Technology Incorporated, Sear Sound, Station To Station, The Cedar House, The Quarry House, Vinyl, World",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273e1731b240e7ae095df86c490,1,Joanna Newsom - Have One On Me,FALSE,Joanna Newsom - Have One On Me | Village Record Club,Joanna Newsom - Have One On Me is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
joanna-newsom-divers,Joanna Newsom - Divers,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"& Country, Album, Alternative Rock, Drag City, Drag City Inc., Folk, Golden Mastering, Joanna Newsom, LP, Pop, Record Technology Incorporated, Rock, Vinyl, World",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273e1731b240e7ae095df86c490,1,Joanna Newsom - Divers,FALSE,Joanna Newsom - Divers | Village Record Club,Joanna Newsom - Divers is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
joan-armatrading-consequences,Joan Armatrading - Consequences,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"BMG, BMG Rights Management (UK) Limited, Bumpkin Studios, Folk Rock, Giftwend Limited, LP, Pop, Rock, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273bc99b1f82eb3426d71c53761,1,Joan Armatrading - Consequences,FALSE,Joan Armatrading - Consequences | Village Record Club,Joan Armatrading - Consequences is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
jojo-3-jojo,JoJo - JoJo,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Blackground Records, Contemporary R&B, Empire, Funk / Soul, GZ Media, Hip Hop, LP, Pop, Pop Rap, Precision Record Pressing, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273ee07b239264db04dcf5148cd,1,JoJo (3) - JoJo,FALSE,JoJo (3) - JoJo | Village Record Club,JoJo (3) - JoJo is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
jojo-3-good-to-know,JoJo - Good To Know,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Contemporary R&B, Deluxe Edition, Funk / Soul, LP, Pop, Vinyl, Warner Records",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b27327035c4153e7582763246b00,1,JoJo (3) - Good To Know,FALSE,JoJo (3) - Good To Know | Village Record Club,JoJo (3) - Good To Know is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
jitwam-third,Jitwam - Third,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Disco, Downtempo, Electronic, Funk, Funk / Soul, House, Jazz, Latin, Limited Edition, LP, Punk, Rock, Roya, Soul, Strange Weather Studios, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b2738996bb5b3e6e86eac6994ed5,1,Jitwam - Third,FALSE,Jitwam - Third | Village Record Club,Jitwam - Third is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
jimmy-smith-groovin-at-smalls-paradise-volume-1,Jimmy Smith - Groovin' At Smalls' Paradise (Volume 1),,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Blue Note, Blue Note 80 Vinyl Reissue Series, Blue Note Records, Capitol Records, Cohearent Audio, Inc., Jazz, LLC, LP, Mono, Optimal Media GmbH, Reissue, Small's Paradise, Soul-Jazz, UMe, UMG Recordings, Universal International Music B.V., Universal Music Enterprises, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b2738f6e5cb6e0f16e477cbd05e5,1,Jimmy Smith - Groovin' At Smalls' Paradise (Volume 1),FALSE,Jimmy Smith - Groovin' At Smalls' Paradise (Volume 1) | Village Record Club,Jimmy Smith - Groovin' At Smalls' Paradise (Volume 1) is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
jimmy-heath-love-letter,Jimmy Heath - Love Letter,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"800 East Studios, Album, Aum Studio, Bakersfield, Bass Hit Studios, Contemporary Jazz, Inc., Jazz, LP, New York, Sear Sound, Sky High Sound, Soul-Jazz, Sterling Sound, UMG Commercial Services, UMG Recordings, Verve Records, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b27391978f1e7385db9c75a9cf5b,1,Jimmy Heath - Love Letter,FALSE,Jimmy Heath - Love Letter | Village Record Club,Jimmy Heath - Love Letter is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
